Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,KB/sec
http://192.168.8.17/eayun-ecsc/views/count/main.html,13505,1,1,4,6,10,0,218,0.00%,3.8,2.3
http://192.168.8.17/eayun-ecsc/#/app/count,13505,4,2,4,7,11,1,1160,0.00%,3.8,26.2
http://192.168.8.17/eayun-ecsc/#/app/count/count,13505,2,2,4,7,10,1,886,0.00%,3.8,26.2
http://192.168.8.17/eayun-ecsc/statistics/getVmResources.do,13505,1202,848,2504,3402,5531,20,8512,0.00%,3.8,6.9
http://192.168.8.17/eayun-ecsc/statistics/getVolumeResources.do,13502,1040,694,2288,3196,5116,4,8482,0.00%,3.8,.6
http://192.168.8.17/eayun-ecsc/statistics/getnetResources.do,13500,1092,708,2499,3460,5367,9,8207,0.00%,3.8,5.8
http://192.168.8.17/eayun-ecsc/views/work/main.html,13500,2,1,4,7,10,0,617,0.00%,3.8,3.3
http://192.168.8.17/eayun-ecsc/#/app/work,13500,4,2,5,8,15,1,1035,0.00%,3.8,26.2
http://192.168.8.17/eayun-ecsc/#/app/work/workList/handle/null,13500,3,2,5,8,11,1,1940,0.00%,3.8,26.2
http://192.168.8.17/eayun-ecsc/views/message/main.html,13500,1,1,4,7,10,0,617,0.00%,3.8,2.1
http://192.168.8.17/eayun-ecsc/#/app/message,13500,4,2,4,7,11,1,1136,0.00%,3.8,26.2
http://192.168.8.17/eayun-ecsc/#/app/message/message,13500,3,2,5,8,11,1,923,0.00%,3.8,26.2
http://192.168.8.17/eayun-ecsc/views/message/detailmsg.html,13500,2,1,4,7,10,0,627,0.00%,3.8,6.2
http://192.168.8.17/eayun-ecsc/template/modal/backdrop.html,13500,1,1,4,6,10,0,826,0.00%,3.8,1.5
http://192.168.8.17/eayun-ecsc/views/directives/dialog.html,13500,1,1,4,6,10,0,216,0.00%,3.8,3.3
http://192.168.8.17/eayun-ecsc/template/modal/window.html,13500,1,1,4,6,10,0,218,0.00%,3.8,2.2
http://192.168.8.17/eayun-ecsc/sys/news/getNewsList.do,13500,1283,852,2933,3947,5856,13,9626,0.00%,3.8,135.9
http://192.168.8.17/eayun-ecsc/views/log/main.html,13499,1,1,3,6,9,0,314,0.00%,3.8,2.4
http://192.168.8.17/eayun-ecsc/#/app/log,13499,3,2,4,7,11,1,927,0.00%,3.8,26.2
http://192.168.8.17/eayun-ecsc/#/app/log/log,13499,3,2,4,6,10,1,1043,0.00%,3.8,26.2
http://192.168.8.17/eayun-ecsc/sys/log/getLogList.do,13499,8026,7690,10316,11528,13406,2564,16572,0.00%,3.7,9.5
http://192.168.8.17/eayun-ecsc/views/directives/ellipsispop.html,13458,1,1,2,3,8,0,217,0.00%,3.7,1.2
змЬх,1731556,249,2,673,1398,4931,0,16572,0.00%,480.1,2026.8
