Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,KB/sec
http://192.168.8.17/eayun-ecsc/views/net/loadbalance/vip/vipmng.html,13270,8,3,8,11,61,1,2027,0.00%,3.7,13.1
http://192.168.8.17/eayun-ecsc/#/app/net/netbar/loadbalance/vip,13270,11,3,9,13,226,1,2998,0.00%,3.7,25.9
http://192.168.8.17/eayun-ecsc/views/net/floatip/floatmng.html,13270,7,3,8,10,39,1,4393,0.00%,3.7,7.6
http://192.168.8.17/eayun-ecsc/#/app/net/netbar/floatip,13270,12,3,9,13,226,1,4603,0.00%,3.7,25.9
http://192.168.8.17/eayun-ecsc/views/safety/safetymain.html,13263,10,3,8,12,60,0,4565,0.00%,3.7,5.7
http://192.168.8.17/eayun-ecsc/#/app/safety,13263,12,3,9,12,229,1,4208,0.00%,3.7,25.8
http://192.168.8.17/eayun-ecsc/#/app/safety/safetybar,13263,9,3,9,12,199,1,2300,0.00%,3.7,25.8
http://192.168.8.17/eayun-ecsc/#/app/safety/safetybar/firewall,13263,11,3,8,11,71,1,20998,0.01%,3.7,25.8
http://192.168.8.17/eayun-ecsc/#/app/safety/safetybar/firewall/fireWallList,13263,9,3,8,12,89,1,4460,0.00%,3.7,25.8
http://192.168.8.17/eayun-ecsc/views/safety/firewallpolicy/fwpolicymng.html,13263,7,3,8,10,28,1,3035,0.00%,3.7,12.1
http://192.168.8.17/eayun-ecsc/#/app/safety/safetybar/firewall/fwlPolicyList,13263,11,3,8,12,134,1,20997,0.01%,3.7,25.8
http://192.168.8.17/eayun-ecsc/views/safety/firewallrule/firewallrulemng.html,13263,8,3,8,10,35,1,4345,0.00%,3.7,11.7
http://192.168.8.17/eayun-ecsc/#/app/safety/safetybar/firewall/fireWallRuleList,13263,9,3,8,11,104,1,2201,0.00%,3.7,25.8
http://192.168.8.17/eayun-ecsc/#/app/safety/safetybar/group,13263,7,3,8,11,40,1,4599,0.00%,3.7,25.8
http://192.168.8.17/eayun-ecsc/#/app/safety/safetybar/group/list,13263,8,3,8,10,51,1,2278,0.00%,3.7,25.8
http://192.168.8.17/eayun-ecsc/views/monitor/monitormain.html,13263,5,2,7,10,28,0,4327,0.00%,3.7,1.0
http://192.168.8.17/eayun-ecsc/#/app/monitor,13263,8,3,7,10,41,1,21000,0.01%,3.7,25.8
http://192.168.8.17/eayun-ecsc/#/app/monitor/monitorbar,13263,8,3,8,11,53,1,4205,0.00%,3.7,25.8
http://192.168.8.17/eayun-ecsc/#/app/monitor/monitorbar/resourcemonitor,26517,7,3,7,10,40,1,3541,0.00%,7.4,51.7
http://192.168.8.17/eayun-ecsc/views/monitor/monitordetail.html,13263,4,2,7,9,27,1,1323,0.00%,3.7,3.4
