Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,KB/sec
http://192.168.8.17/eayun-ecsc/views/net/loadbalance/vip/vipmng.html,12324,15,3,9,13,420,1,20998,0.01%,4.1,14.6
http://192.168.8.17/eayun-ecsc/#/app/net/netbar/loadbalance/vip,12324,16,3,9,14,435,1,20997,0.01%,4.1,28.8
http://192.168.8.17/eayun-ecsc/views/net/floatip/floatmng.html,12324,12,3,8,13,437,1,4328,0.00%,4.1,8.5
http://192.168.8.17/eayun-ecsc/#/app/net/netbar/floatip,12324,14,3,9,13,425,1,3007,0.00%,4.1,28.8
http://192.168.8.17/eayun-ecsc/views/safety/safetymain.html,12319,17,3,10,14,606,1,3016,0.00%,4.1,6.4
http://192.168.8.17/eayun-ecsc/#/app/safety,12319,18,3,9,14,538,1,4461,0.00%,4.1,28.8
http://192.168.8.17/eayun-ecsc/#/app/safety/safetybar,12319,17,3,9,13,462,1,4439,0.00%,4.1,28.8
http://192.168.8.17/eayun-ecsc/#/app/safety/safetybar/firewall,12319,16,3,9,13,424,1,21007,0.01%,4.1,28.7
http://192.168.8.17/eayun-ecsc/#/app/safety/safetybar/firewall/fireWallList,12318,13,4,9,13,419,1,2086,0.00%,4.1,28.8
http://192.168.8.17/eayun-ecsc/views/safety/firewallpolicy/fwpolicymng.html,12318,13,3,8,13,416,1,2094,0.00%,4.1,13.5
http://192.168.8.17/eayun-ecsc/#/app/safety/safetybar/firewall/fwlPolicyList,12318,16,4,9,13,456,1,4068,0.00%,4.1,28.8
http://192.168.8.17/eayun-ecsc/views/safety/firewallrule/firewallrulemng.html,12318,13,3,8,12,418,1,3092,0.00%,4.1,13.0
http://192.168.8.17/eayun-ecsc/#/app/safety/safetybar/firewall/fireWallRuleList,12318,15,3,9,13,433,1,9102,0.00%,4.1,28.8
http://192.168.8.17/eayun-ecsc/#/app/safety/safetybar/group,12318,12,3,8,13,380,1,4448,0.00%,4.1,28.8
http://192.168.8.17/eayun-ecsc/#/app/safety/safetybar/group/list,12318,14,3,8,13,416,1,3009,0.00%,4.1,28.8
http://192.168.8.17/eayun-ecsc/views/monitor/monitormain.html,12318,8,3,8,12,154,0,4311,0.00%,4.1,1.1
http://192.168.8.17/eayun-ecsc/#/app/monitor,12318,14,3,8,12,415,1,3020,0.00%,4.1,28.8
http://192.168.8.17/eayun-ecsc/#/app/monitor/monitorbar,12318,13,3,8,13,346,1,2622,0.00%,4.1,28.8
http://192.168.8.17/eayun-ecsc/#/app/monitor/monitorbar/resourcemonitor,24616,12,3,8,12,250,1,3011,0.00%,8.2,57.6
http://192.168.8.17/eayun-ecsc/views/monitor/monitordetail.html,12318,8,3,8,12,111,1,4195,0.00%,4.1,3.8
http://192.168.8.17/eayun-ecsc/views/monitor/resourcemonitor/detailresmnt.html,12318,12,3,8,12,433,1,3011,0.00%,4.1,9.6
http://192.168.8.17/eayun-ecsc/views/monitor/resourcemonitor/imgresmnt.html,12318,11,3,8,12,413,1,3008,0.00%,4.1,7.7
http://192.168.8.17/eayun-ecsc/views/directives/datetimepicker.html,12318,7,3,7,12,111,0,4173,0.00%,4.1,3.1
http://192.168.8.17/eayun-ecsc/monitor/resourcemonitor/getVmdetailById.do,12318,1857,1740,3104,3781,5036,4,15001,0.00%,4.1,2.1
http://192.168.8.17/eayun-ecsc/views/monitor/resourcemonitor/monitorCPU.html,12305,11,3,8,13,212,0,20999,0.01%,4.1,1.7
http://192.168.8.17/eayun-ecsc/#/app/monitor/detail/resourceMonitor//resmntdetail/resmntimg/8a696ec1-828c-4fc8-86bc-a873bef32bc8,12305,13,3,9,13,415,1,2082,0.00%,4.1,28.8
http://192.168.8.17/eayun-ecsc/#/app/monitor/detail/resourceMonitor//resmntdetail/resmntimg/8a696ec1-828c-4fc8-86bc-a873bef32bc8/monitorcpu,12305,15,3,8,12,418,1,20996,0.01%,4.1,28.8
http://192.168.8.17/eayun-ecsc/cloud/vm/getProListByCustomer.do,12305,2239,2114,3601,4286,5925,17,15060,0.00%,4.1,3.6
