Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,KB/sec
http://192.168.8.17/eayun-ecsc/views/cloudhost/volume/volumedescription.html,5815,23,4,11,15,221,1,20998,0.02%,4.9,1.7
http://192.168.8.17/eayun-ecsc/cloud/subnetwork/getSubnetWorksByRouteId.do,5815,1112,885,2493,3247,4889,6,10374,0.00%,4.9,2.8
http://192.168.8.17/eayun-ecsc/#/app/net/routeDatil/1509211142230/24595846024c4df0bdbfffd464877876/bc33e645-f24d-427b-8f4c-c6a844ed4457,5810,41,5,15,225,864,1,7398,0.00%,4.9,34.1
http://192.168.8.17/eayun-ecsc/views/net/loadbalance/loadmng.html,5810,12,5,10,12,215,1,3008,0.00%,4.9,3.6
http://192.168.8.17/eayun-ecsc/#/app/net/netbar/loadbalance,5810,31,5,14,20,673,1,3800,0.00%,4.9,34.1
http://192.168.8.17/eayun-ecsc/#/app/net/netbar/loadbalance/poolList,5810,24,5,13,18,508,1,3546,0.00%,4.9,34.1
http://192.168.8.17/eayun-ecsc/views/net/loadbalance/member/membermng.html,5810,22,5,11,15,436,1,20994,0.02%,4.9,15.1
http://192.168.8.17/eayun-ecsc/#/app/net/netbar/loadbalance/member,5810,25,5,13,19,654,1,4499,0.00%,4.9,34.1
http://192.168.8.17/eayun-ecsc/views/net/loadbalance/healthmonitor/monitormng.html,5810,22,5,10,14,433,1,21000,0.02%,4.9,15.1
http://192.168.8.17/eayun-ecsc/#/app/net/netbar/loadbalance/healthmonitor,5810,24,5,13,18,491,1,5122,0.00%,4.9,34.1
http://192.168.8.17/eayun-ecsc/views/net/loadbalance/vip/vipmng.html,5810,15,5,10,14,242,1,2140,0.00%,4.9,17.3
http://192.168.8.17/eayun-ecsc/#/app/net/netbar/loadbalance/vip,5810,25,5,13,18,657,2,3007,0.00%,4.9,34.1
http://192.168.8.17/eayun-ecsc/views/net/floatip/floatmng.html,5810,12,4,10,13,423,1,3145,0.00%,4.9,10.0
http://192.168.8.17/eayun-ecsc/#/app/net/netbar/floatip,5810,22,5,12,18,525,1,2676,0.00%,4.9,34.1
http://192.168.8.17/eayun-ecsc/views/safety/safetymain.html,5791,24,5,11,16,632,1,4391,0.00%,4.9,7.5
http://192.168.8.17/eayun-ecsc/#/app/safety,5791,29,5,13,19,702,1,6222,0.00%,4.9,34.0
http://192.168.8.17/eayun-ecsc/#/app/safety/safetybar,5791,25,5,13,18,654,1,4336,0.00%,4.9,34.0
http://192.168.8.17/eayun-ecsc/#/app/safety/safetybar/firewall,5791,23,5,12,17,649,1,4027,0.00%,4.9,34.0
http://192.168.8.17/eayun-ecsc/#/app/safety/safetybar/firewall/fireWallList,5791,19,5,12,17,475,1,1918,0.00%,4.9,34.0
http://192.168.8.17/eayun-ecsc/views/safety/firewallpolicy/fwpolicymng.html,5791,21,5,10,14,435,1,4818,0.00%,4.9,16.0
http://192.168.8.17/eayun-ecsc/#/app/safety/safetybar/firewall/fwlPolicyList,5791,25,5,12,17,546,2,20998,0.02%,4.9,34.0
http://192.168.8.17/eayun-ecsc/views/safety/firewallrule/firewallrulemng.html,5791,11,4,10,13,227,1,1556,0.00%,4.9,15.4
http://192.168.8.17/eayun-ecsc/#/app/safety/safetybar/firewall/fireWallRuleList,5791,18,5,11,16,456,1,1922,0.00%,4.9,34.0
http://192.168.8.17/eayun-ecsc/#/app/safety/safetybar/group,5791,16,5,11,16,435,1,3006,0.00%,4.9,34.0
http://192.168.8.17/eayun-ecsc/#/app/safety/safetybar/group/list,5791,14,5,11,15,422,1,1442,0.00%,4.9,34.0
http://192.168.8.17/eayun-ecsc/views/monitor/monitormain.html,5791,6,4,9,11,18,1,1442,0.00%,4.9,1.3
http://192.168.8.17/eayun-ecsc/#/app/monitor,5791,17,4,10,15,447,1,3034,0.00%,4.9,34.0
http://192.168.8.17/eayun-ecsc/#/app/monitor/monitorbar,5791,14,4,11,15,421,1,2397,0.00%,4.9,34.0
http://192.168.8.17/eayun-ecsc/#/app/monitor/monitorbar/resourcemonitor,11560,14,4,10,14,429,1,1995,0.00%,9.7,67.9
http://192.168.8.17/eayun-ecsc/views/monitor/monitordetail.html,5791,8,4,9,11,21,0,1773,0.00%,4.9,4.5
http://192.168.8.17/eayun-ecsc/views/monitor/resourcemonitor/detailresmnt.html,5791,13,4,9,12,414,1,4567,0.00%,4.9,11.3
http://192.168.8.17/eayun-ecsc/views/monitor/resourcemonitor/imgresmnt.html,5791,11,4,9,11,421,1,1454,0.00%,4.9,9.1
http://192.168.8.17/eayun-ecsc/views/directives/datetimepicker.html,5791,9,4,9,11,23,1,4238,0.00%,4.9,3.6
http://192.168.8.17/eayun-ecsc/monitor/resourcemonitor/getVmdetailById.do,5791,1445,1126,2996,3798,5554,8,9959,0.00%,4.9,2.4
http://192.168.8.17/eayun-ecsc/views/monitor/resourcemonitor/monitorCPU.html,5777,13,4,10,12,216,1,3007,0.00%,4.9,2.0
http://192.168.8.17/eayun-ecsc/#/app/monitor/detail/resourceMonitor//resmntdetail/resmntimg/8a696ec1-828c-4fc8-86bc-a873bef32bc8,5777,20,4,11,16,520,1,3007,0.00%,4.9,34.0
http://192.168.8.17/eayun-ecsc/#/app/monitor/detail/resourceMonitor//resmntdetail/resmntimg/8a696ec1-828c-4fc8-86bc-a873bef32bc8/monitorcpu,5777,18,4,11,15,445,1,3093,0.00%,4.9,34.0
http://192.168.8.17/eayun-ecsc/cloud/vm/getProListByCustomer.do,5777,1864,1559,3649,4459,6878,21,11034,0.00%,4.8,4.3
http://192.168.8.17/eayun-ecsc/views/monitor/monitorbar.html,5769,16,3,9,12,453,1,2331,0.00%,4.8,7.2
http://192.168.8.17/eayun-ecsc/views/monitor/resourcemonitor/resmntmng.html,5769,18,4,10,14,501,1,2095,0.00%,4.8,27.8
http://192.168.8.17/eayun-ecsc/views/monitor/alarm/main.html,5769,11,3,9,10,19,1,20994,0.02%,4.8,3.3
http://192.168.8.17/eayun-ecsc/#/app/monitor/monitorbar/alarm,5769,18,4,9,12,432,1,20995,0.02%,4.8,33.9
http://192.168.8.17/eayun-ecsc/#/app/monitor/monitorbar/alarm/alarmList,5769,13,4,9,13,425,1,1750,0.00%,4.8,33.9
http://192.168.8.17/eayun-ecsc/views/auth/main.html,5769,7,3,9,10,18,1,2997,0.00%,4.8,5.3
http://192.168.8.17/eayun-ecsc/views/auth/user/usermng.html,5769,19,4,9,13,464,1,6216,0.00%,4.8,27.9
http://192.168.8.17/eayun-ecsc/#/app/auth,5769,13,4,10,13,235,1,3372,0.00%,4.8,33.9
http://192.168.8.17/eayun-ecsc/#/app/auth/customer,5769,12,4,9,12,251,1,1555,0.00%,4.8,33.9
http://192.168.8.17/eayun-ecsc/#/app/auth/user,5769,11,4,9,12,228,1,2125,0.00%,4.8,33.9
http://192.168.8.17/eayun-ecsc/views/business/main.html,5769,6,3,8,10,18,1,1479,0.00%,4.9,4.1
http://192.168.8.17/eayun-ecsc/#/app/business,5769,12,4,9,12,238,1,1980,0.00%,4.9,33.9
http://192.168.8.17/eayun-ecsc/#/app/business/tag,5769,13,4,9,12,250,1,3886,0.00%,4.9,33.9
http://192.168.8.17/eayun-ecsc/#/app/business/tag/tagGroupList,5769,11,4,9,12,234,1,3011,0.00%,4.9,33.9
http://192.168.8.17/eayun-ecsc/views/syssetup/sysmng.html,5769,7,3,8,10,18,1,1260,0.00%,4.9,11.8
http://192.168.8.17/eayun-ecsc/syssetup/checkCloudNumlByCus.do,5769,1570,1175,3325,4212,6706,5,11871,0.00%,4.8,.8
http://192.168.8.17/eayun-ecsc/syssetup/getModelListByCustomer.do,5766,1469,1072,3181,3981,6278,5,10469,0.00%,4.8,.8
http://192.168.8.17/eayun-ecsc/#/app/business/syssetup,5765,18,4,11,15,436,1,3004,0.00%,4.8,33.9
http://192.168.8.17/eayun-ecsc/views/count/main.html,5765,11,4,9,11,32,1,4111,0.00%,4.8,3.0
http://192.168.8.17/eayun-ecsc/#/app/count,5765,17,4,10,13,433,1,4417,0.00%,4.8,33.9
http://192.168.8.17/eayun-ecsc/#/app/count/count,5765,15,4,10,13,432,2,1941,0.00%,4.8,33.9
http://192.168.8.17/eayun-ecsc/statistics/getVmResources.do,5765,1639,1228,3399,4461,6922,18,10459,0.00%,4.8,8.9
http://192.168.8.17/eayun-ecsc/statistics/getVolumeResources.do,5762,1504,1065,3245,4219,6823,6,10583,0.00%,4.8,.8
http://192.168.8.17/eayun-ecsc/statistics/getnetResources.do,5758,1590,1087,3547,4759,7059,10,11891,0.00%,4.8,7.5
http://192.168.8.17/eayun-ecsc/views/work/main.html,5753,11,3,10,12,47,1,3006,0.00%,4.8,4.3
http://192.168.8.17/eayun-ecsc/#/app/work,5753,17,4,10,14,435,1,3510,0.00%,4.8,33.9
http://192.168.8.17/eayun-ecsc/#/app/work/workList/handle/null,5753,16,4,10,13,431,1,3014,0.00%,4.8,33.9
http://192.168.8.17/eayun-ecsc/views/message/main.html,5753,7,3,9,11,18,1,3086,0.00%,4.8,2.8
http://192.168.8.17/eayun-ecsc/#/app/message,5753,14,4,9,12,430,1,1920,0.00%,4.8,33.9
http://192.168.8.17/eayun-ecsc/#/app/message/message,5753,13,4,10,12,423,1,3009,0.00%,4.8,33.9
http://192.168.8.17/eayun-ecsc/views/message/detailmsg.html,5753,8,3,9,11,18,1,1548,0.00%,4.8,8.0
http://192.168.8.17/eayun-ecsc/template/modal/backdrop.html,5753,8,3,9,11,20,0,1582,0.00%,4.8,2.0
http://192.168.8.17/eayun-ecsc/views/directives/dialog.html,5753,6,3,8,10,18,1,1399,0.00%,4.8,4.3
http://192.168.8.17/eayun-ecsc/template/modal/window.html,5753,6,3,8,10,16,1,1538,0.00%,4.8,2.9
http://192.168.8.17/eayun-ecsc/sys/news/getNewsList.do,5753,1894,1349,4061,5221,7875,25,16591,0.00%,4.8,174.7
http://192.168.8.17/eayun-ecsc/views/log/main.html,5741,8,3,9,11,19,0,4182,0.00%,4.8,3.1
http://192.168.8.17/eayun-ecsc/#/app/log,5741,15,4,9,12,436,1,4523,0.00%,4.8,33.8
http://192.168.8.17/eayun-ecsc/#/app/log/log,5741,12,4,9,12,225,1,6487,0.00%,4.8,33.8
http://192.168.8.17/eayun-ecsc/sys/log/getLogList.do,5741,6428,6004,9468,10999,14369,532,16948,0.00%,4.8,12.3
http://192.168.8.17/eayun-ecsc/views/directives/ellipsispop.html,5702,7,3,7,9,18,0,4915,0.00%,4.8,1.6
змЬх,742458,323,5,1058,2100,5119,0,21008,0.00%,616.2,2610.7
