Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,KB/sec
http://192.168.8.17/eayun-ecsc,9433,11,5,12,19,52,2,1604,0.00%,4.8,34.1
http://192.168.8.17/eayun-ecsc/#/sys/login,9433,10,3,7,11,221,1,1554,0.00%,4.8,33.7
http://192.168.8.17/eayun-ecsc/sys/login/login.do,9420,2532,2042,4999,6277,8598,63,15959,0.00%,4.8,2.2
http://192.168.8.17/eayun-ecsc/views/main.html,9420,10,3,7,11,33,1,3027,0.00%,4.8,33.2
http://192.168.8.17/eayun-ecsc/sys/power/getRoutesByRole.do,9415,1891,1523,3698,4769,7354,7,14943,0.00%,4.8,6.6
http://192.168.8.17/eayun-ecsc/monitor/alarm/getUnhandledAlarmMsgNumberByCusId.do,9413,1563,1303,2958,3958,5549,7,11767,0.00%,4.8,.8
http://192.168.8.17/eayun-ecsc/sys/news/unreadCount.do,9408,1514,1260,2883,3770,5917,5,11697,0.00%,4.8,.8
http://192.168.8.17/eayun-ecsc/sys/news/getUnreadList.do,9400,1450,1214,2791,3528,5487,7,10232,0.00%,4.8,61.9
http://192.168.8.17/eayun-ecsc/sys/work/unHandleWorkCount.do,9397,1450,1202,2861,3642,5712,5,13346,0.00%,4.8,.8
http://192.168.8.17/eayun-ecsc/sys/work/unHandleWorkNum.do,9392,1500,1268,2937,3731,5681,6,10922,0.00%,4.8,2.3
http://192.168.8.17/eayun-ecsc/sys/notice/getNowTime.do,9392,13,4,11,14,35,2,4308,0.00%,4.8,.9
http://192.168.8.17/eayun-ecsc/views/work/tooltip.html,9392,8,3,9,11,41,1,3109,0.00%,4.8,5.1
http://192.168.8.17/eayun-ecsc/#/app,9392,16,3,10,14,434,1,4229,0.00%,4.8,33.7
http://192.168.8.17/eayun-ecsc/#/app/overview,9392,16,3,10,13,431,1,3193,0.00%,4.8,33.7
http://192.168.8.17/eayun-ecsc/views/cloudhost/main.html,9392,7,3,9,10,22,1,3014,0.00%,4.8,1.3
http://192.168.8.17/eayun-ecsc/#/app/cloud,9392,13,4,9,12,426,1,1673,0.00%,4.8,33.7
http://192.168.8.17/eayun-ecsc/#/app/cloud/cloudhost,9392,15,3,9,12,233,1,20999,0.01%,4.8,33.7
http://192.168.8.17/eayun-ecsc/#/app/cloud/cloudhost/host,9392,12,3,9,12,235,1,1794,0.00%,4.8,33.7
http://192.168.8.17/eayun-ecsc/views/cloudhost/volume/main.html,9392,6,3,9,10,17,0,3050,0.00%,4.8,2.9
http://192.168.8.17/eayun-ecsc/#/app/cloud/cloudhost/volume,9392,14,4,9,13,423,1,3325,0.00%,4.8,33.7
http://192.168.8.17/eayun-ecsc/#/app/cloud/cloudhost/volume/volumeList,9392,10,3,9,12,226,1,2549,0.00%,4.8,33.7
http://192.168.8.17/eayun-ecsc/views/cloudhost/image/imagemng.html,9392,8,3,9,10,25,1,4622,0.00%,4.8,15.0
http://192.168.8.17/eayun-ecsc/views/directives/tablepage.html,74894,11,3,9,11,224,1,21004,0.00%,38.4,111.6
http://192.168.8.17/eayun-ecsc/#/app/cloud/cloudhost/imageList,9392,13,3,9,12,243,1,3010,0.00%,4.8,33.7
http://192.168.8.17/eayun-ecsc/cloud/vm/getDatacenterProjectList.do,18737,1532,1310,2973,3738,5326,6,12659,0.00%,9.6,21.6
http://192.168.8.17/eayun-ecsc/views/net/main.html,9377,11,3,9,11,210,1,4476,0.00%,4.8,8.0
http://192.168.8.17/eayun-ecsc/views/directives/select.html,37439,7,3,8,11,18,0,21085,0.00%,19.2,21.1
http://192.168.8.17/eayun-ecsc/#/app/net,9377,18,3,10,14,437,1,21000,0.01%,4.8,33.6
http://192.168.8.17/eayun-ecsc/#/app/net/netbar,9377,10,3,9,12,228,1,1760,0.00%,4.8,33.6
http://192.168.8.17/eayun-ecsc/#/app/net/netbar/net,9377,11,3,9,12,228,1,3004,0.00%,4.8,33.6
http://192.168.8.17/eayun-ecsc/cloud/image/getImageList.do,9363,1620,1416,3105,3853,5714,8,20996,0.01%,4.8,2.8
http://192.168.8.17/eayun-ecsc/views/net/route/routemain.html,9363,8,3,9,11,22,0,4264,0.00%,4.8,1.5
http://192.168.8.17/eayun-ecsc/#/app/net/netbar/route,9363,14,3,9,13,272,1,3004,0.00%,4.8,33.6
http://192.168.8.17/eayun-ecsc/#/app/net/netbar/route/routeList,18723,15,4,10,14,425,1,4325,0.00%,9.6,67.3
http://192.168.8.17/eayun-ecsc/views/net/route/routedetail.html,9363,10,3,9,11,222,1,4282,0.00%,4.8,23.3
http://192.168.8.17/eayun-ecsc/tag/getResourceTagForShowcase.do,9361,1487,1301,2837,3486,5466,5,10838,0.00%,4.8,1.0
http://192.168.8.17/eayun-ecsc/cloud/route/getRouteDetail.do,9360,1385,1186,2723,3345,5027,9,9934,0.00%,4.8,1.7
http://192.168.8.17/eayun-ecsc/views/cloudhost/volume/volumedescription.html,9360,9,3,9,12,33,0,4108,0.00%,4.8,1.6
http://192.168.8.17/eayun-ecsc/cloud/subnetwork/getSubnetWorksByRouteId.do,9360,1313,1140,2641,3254,4783,7,9852,0.00%,4.8,2.8
http://192.168.8.17/eayun-ecsc/#/app/net/routeDatil/1509211142230/24595846024c4df0bdbfffd464877876/bc33e645-f24d-427b-8f4c-c6a844ed4457,9360,24,4,12,16,683,1,4508,0.00%,4.8,33.6
