Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,KB/sec
http://192.168.8.17/eayun-ecsc,10763,6,4,7,12,25,2,1408,0.00%,4.5,31.7
http://192.168.8.17/eayun-ecsc/#/sys/login,10763,3,2,4,7,15,1,846,0.00%,4.5,31.3
http://192.168.8.17/eayun-ecsc/sys/login/login.do,10763,1757,1444,3563,4310,5956,59,9703,0.00%,4.5,2.0
http://192.168.8.17/eayun-ecsc/views/main.html,10759,4,2,5,8,15,1,1117,0.00%,4.5,30.9
http://192.168.8.17/eayun-ecsc/sys/power/getRoutesByRole.do,10758,1079,735,2402,3296,4617,8,8494,0.00%,4.5,6.1
http://192.168.8.17/eayun-ecsc/monitor/alarm/getUnhandledAlarmMsgNumberByCusId.do,10754,859,538,1948,2717,4492,7,8426,0.00%,4.5,.7
http://192.168.8.17/eayun-ecsc/sys/news/unreadCount.do,10748,857,578,1915,2648,4163,4,7890,0.00%,4.5,.7
http://192.168.8.17/eayun-ecsc/sys/news/getUnreadList.do,10748,870,575,1984,2746,4042,8,9255,0.00%,4.5,57.4
http://192.168.8.17/eayun-ecsc/sys/work/unHandleWorkCount.do,10739,869,569,1977,2753,4088,4,9230,0.00%,4.5,.7
http://192.168.8.17/eayun-ecsc/sys/work/unHandleWorkNum.do,10733,883,587,2032,2718,4331,5,6630,0.00%,4.5,2.1
http://192.168.8.17/eayun-ecsc/sys/notice/getNowTime.do,10722,5,3,9,11,20,1,3012,0.00%,4.5,.8
http://192.168.8.17/eayun-ecsc/views/work/tooltip.html,10722,3,1,8,9,15,0,630,0.00%,4.5,4.6
http://192.168.8.17/eayun-ecsc/#/app,10722,10,2,8,10,234,1,1151,0.00%,4.5,31.2
http://192.168.8.17/eayun-ecsc/#/app/overview,10722,8,2,8,10,226,1,1349,0.00%,4.5,31.2
http://192.168.8.17/eayun-ecsc/views/cloudhost/main.html,10722,3,1,7,9,13,0,379,0.00%,4.5,1.2
http://192.168.8.17/eayun-ecsc/#/app/cloud,10722,8,2,8,10,229,1,1066,0.00%,4.5,31.2
http://192.168.8.17/eayun-ecsc/#/app/cloud/cloudhost,10722,7,2,8,10,54,1,1034,0.00%,4.5,31.2
http://192.168.8.17/eayun-ecsc/#/app/cloud/cloudhost/host,10722,7,2,8,10,38,1,3747,0.00%,4.5,31.2
http://192.168.8.17/eayun-ecsc/views/cloudhost/volume/main.html,10722,2,1,7,9,11,0,417,0.00%,4.5,2.6
http://192.168.8.17/eayun-ecsc/#/app/cloud/cloudhost/volume,10722,7,2,8,10,219,1,1353,0.00%,4.5,31.2
http://192.168.8.17/eayun-ecsc/#/app/cloud/cloudhost/volume/volumeList,10722,5,2,8,10,19,1,1414,0.00%,4.5,31.2
http://192.168.8.17/eayun-ecsc/views/cloudhost/image/imagemng.html,10722,3,2,7,9,13,1,1287,0.00%,4.5,13.8
http://192.168.8.17/eayun-ecsc/views/directives/tablepage.html,85563,5,2,8,9,17,0,1757,0.00%,35.7,103.2
http://192.168.8.17/eayun-ecsc/#/app/cloud/cloudhost/imageList,10722,6,2,8,9,23,1,1182,0.00%,4.5,31.2
http://192.168.8.17/eayun-ecsc/cloud/vm/getDatacenterProjectList.do,21415,854,583,1891,2601,4049,7,10065,0.00%,8.9,19.9
http://192.168.8.17/eayun-ecsc/views/net/main.html,10711,5,2,7,9,17,0,1402,0.00%,4.5,7.3
http://192.168.8.17/eayun-ecsc/views/directives/select.html,42776,3,1,7,9,11,0,634,0.00%,17.9,19.3
http://192.168.8.17/eayun-ecsc/#/app/net,10710,8,2,8,10,224,1,1201,0.00%,4.5,31.2
http://192.168.8.17/eayun-ecsc/#/app/net/netbar,10710,6,2,8,10,24,1,1491,0.00%,4.5,31.2
http://192.168.8.17/eayun-ecsc/#/app/net/netbar/net,10710,6,2,8,9,20,1,1493,0.00%,4.5,31.2
http://192.168.8.17/eayun-ecsc/cloud/image/getImageList.do,10710,961,637,2167,2917,4294,8,9246,0.00%,4.5,2.5
http://192.168.8.17/eayun-ecsc/views/net/route/routemain.html,10707,3,1,7,9,13,0,424,0.00%,4.5,1.3
http://192.168.8.17/eayun-ecsc/#/app/net/netbar/route,10707,8,2,8,10,226,1,1663,0.00%,4.5,31.2
http://192.168.8.17/eayun-ecsc/#/app/net/netbar/route/routeList,21401,7,2,8,10,217,1,1775,0.00%,8.9,62.4
http://192.168.8.17/eayun-ecsc/views/net/route/routedetail.html,10707,5,2,7,9,19,1,1040,0.00%,4.5,21.6
http://192.168.8.17/eayun-ecsc/tag/getResourceTagForShowcase.do,10707,870,574,2010,2733,4206,4,9220,0.00%,4.5,.9
http://192.168.8.17/eayun-ecsc/cloud/route/getRouteDetail.do,10700,794,534,1779,2439,3980,8,8341,0.00%,4.5,1.5
http://192.168.8.17/eayun-ecsc/views/cloudhost/volume/volumedescription.html,10698,3,1,8,9,16,0,614,0.00%,4.5,1.5
http://192.168.8.17/eayun-ecsc/cloud/subnetwork/getSubnetWorksByRouteId.do,10698,736,495,1683,2261,3579,8,8341,0.00%,4.5,2.5
http://192.168.8.17/eayun-ecsc/#/app/net/routeDatil/1509211142230/24595846024c4df0bdbfffd464877876/bc33e645-f24d-427b-8f4c-c6a844ed4457,10694,12,2,9,10,426,1,1336,0.00%,4.5,31.2
http://192.168.8.17/eayun-ecsc/views/net/loadbalance/loadmng.html,10694,3,2,8,9,12,0,543,0.00%,4.5,3.3
http://192.168.8.17/eayun-ecsc/#/app/net/netbar/loadbalance,10694,10,2,9,10,229,1,4095,0.00%,4.5,31.2
http://192.168.8.17/eayun-ecsc/#/app/net/netbar/loadbalance/poolList,10694,9,2,9,10,226,1,882,0.00%,4.5,31.2
http://192.168.8.17/eayun-ecsc/views/net/loadbalance/member/membermng.html,10694,5,2,8,9,18,1,872,0.00%,4.5,13.8
http://192.168.8.17/eayun-ecsc/#/app/net/netbar/loadbalance/member,10694,9,2,9,10,229,1,1724,0.00%,4.5,31.2
http://192.168.8.17/eayun-ecsc/views/net/loadbalance/healthmonitor/monitormng.html,10694,4,2,8,10,17,1,1112,0.00%,4.5,13.8
http://192.168.8.17/eayun-ecsc/#/app/net/netbar/loadbalance/healthmonitor,10694,8,2,8,10,226,1,1076,0.00%,4.5,31.2
http://192.168.8.17/eayun-ecsc/views/net/loadbalance/vip/vipmng.html,10694,5,2,8,9,18,1,1645,0.00%,4.5,15.8
http://192.168.8.17/eayun-ecsc/#/app/net/netbar/loadbalance/vip,10694,7,2,8,10,221,1,894,0.00%,4.5,31.2
http://192.168.8.17/eayun-ecsc/views/net/floatip/floatmng.html,10694,3,2,8,9,11,0,832,0.00%,4.5,9.1
http://192.168.8.17/eayun-ecsc/#/app/net/netbar/floatip,10694,7,2,8,10,219,1,875,0.00%,4.5,31.2
http://192.168.8.17/eayun-ecsc/views/safety/safetymain.html,10690,7,2,8,9,39,0,958,0.00%,4.5,6.8
http://192.168.8.17/eayun-ecsc/#/app/safety,10690,12,2,9,10,422,1,1239,0.00%,4.5,31.2
http://192.168.8.17/eayun-ecsc/#/app/safety/safetybar,10690,8,2,9,10,226,1,868,0.00%,4.5,31.2
http://192.168.8.17/eayun-ecsc/#/app/safety/safetybar/firewall,10690,8,2,9,10,223,1,2999,0.00%,4.5,31.2
http://192.168.8.17/eayun-ecsc/#/app/safety/safetybar/firewall/fireWallList,10690,7,2,8,10,221,1,1481,0.00%,4.5,31.2
http://192.168.8.17/eayun-ecsc/views/safety/firewallpolicy/fwpolicymng.html,10690,4,2,8,9,15,1,850,0.00%,4.5,14.6
http://192.168.8.17/eayun-ecsc/#/app/safety/safetybar/firewall/fwlPolicyList,10690,8,2,8,10,225,1,867,0.00%,4.5,31.2
http://192.168.8.17/eayun-ecsc/views/safety/firewallrule/firewallrulemng.html,10690,4,2,8,9,15,1,1021,0.00%,4.5,14.0
http://192.168.8.17/eayun-ecsc/#/app/safety/safetybar/firewall/fireWallRuleList,10690,6,2,8,10,36,1,864,0.00%,4.5,31.2
http://192.168.8.17/eayun-ecsc/#/app/safety/safetybar/group,10690,5,2,8,10,20,1,1264,0.00%,4.5,31.2
http://192.168.8.17/eayun-ecsc/#/app/safety/safetybar/group/list,10690,5,2,8,9,18,1,849,0.00%,4.5,31.2
http://192.168.8.17/eayun-ecsc/views/monitor/monitormain.html,10690,2,2,7,8,10,0,423,0.00%,4.5,1.2
http://192.168.8.17/eayun-ecsc/#/app/monitor,10690,6,2,7,9,19,1,842,0.00%,4.5,31.2
http://192.168.8.17/eayun-ecsc/#/app/monitor/monitorbar,10690,6,2,8,9,20,1,914,0.00%,4.5,31.2
http://192.168.8.17/eayun-ecsc/#/app/monitor/monitorbar/resourcemonitor,21375,5,2,7,9,18,1,1594,0.00%,8.9,62.3
http://192.168.8.17/eayun-ecsc/views/monitor/monitordetail.html,10690,2,2,7,8,10,0,417,0.00%,4.5,4.1
http://192.168.8.17/eayun-ecsc/views/monitor/resourcemonitor/detailresmnt.html,10690,4,2,7,9,14,0,1149,0.00%,4.5,10.3
http://192.168.8.17/eayun-ecsc/views/monitor/resourcemonitor/imgresmnt.html,10690,3,2,7,9,11,0,639,0.00%,4.5,8.2
http://192.168.8.17/eayun-ecsc/views/directives/datetimepicker.html,10690,2,1,6,8,10,0,1005,0.00%,4.5,3.3
http://192.168.8.17/eayun-ecsc/monitor/resourcemonitor/getVmdetailById.do,10690,914,616,2022,2721,4298,6,9263,0.00%,4.5,2.2
http://192.168.8.17/eayun-ecsc/views/monitor/resourcemonitor/monitorCPU.html,10689,3,1,7,9,13,0,615,0.00%,4.5,1.7
http://192.168.8.17/eayun-ecsc/#/app/monitor/detail/resourceMonitor//resmntdetail/resmntimg/8a696ec1-828c-4fc8-86bc-a873bef32bc8,10689,7,2,7,9,224,1,1655,0.00%,4.5,31.2
http://192.168.8.17/eayun-ecsc/#/app/monitor/detail/resourceMonitor//resmntdetail/resmntimg/8a696ec1-828c-4fc8-86bc-a873bef32bc8/monitorcpu,10688,6,2,7,9,21,1,1289,0.00%,4.5,31.2
