Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,KB/sec
http://192.168.8.17/eayun-ecsc,671,72,17,235,325,949,1,4133,0.00%,11.2,79.0
http://192.168.8.17/eayun-ecsc/#/sys/login,670,82,11,239,503,1138,1,1933,0.00%,11.1,77.7
http://192.168.8.17/eayun-ecsc/sys/login/login.do,668,552,127,2292,3577,4253,50,4736,0.00%,11.2,5.0
http://192.168.8.17/eayun-ecsc/views/main.html,668,64,11,44,465,860,1,1379,0.00%,11.2,76.9
http://192.168.8.17/eayun-ecsc/sys/power/getRoutesByRole.do,668,265,20,1094,2403,2923,9,3078,0.00%,11.2,15.1
http://192.168.8.17/eayun-ecsc/monitor/alarm/getUnhandledAlarmMsgNumberByCusId.do,667,67,18,126,289,1281,6,2467,0.00%,11.4,1.7
http://192.168.8.17/eayun-ecsc/sys/news/unreadCount.do,667,44,18,72,116,635,5,2173,0.00%,11.9,1.8
http://192.168.8.17/eayun-ecsc/sys/news/getUnreadList.do,1220,58,19,64,247,994,6,1570,0.00%,21.8,279.8
http://192.168.8.17/eayun-ecsc/sys/work/unHandleWorkCount.do,666,45,18,57,111,1279,5,1454,0.00%,11.8,1.7
http://192.168.8.17/eayun-ecsc/sys/work/unHandleWorkNum.do,665,33,18,47,92,171,4,1599,0.00%,11.9,5.5
http://192.168.8.17/eayun-ecsc/sys/notice/getNowTime.do,664,40,13,22,37,1175,2,1570,0.00%,11.9,2.0
http://192.168.8.17/eayun-ecsc/views/work/tooltip.html,664,33,10,20,220,386,0,1356,0.00%,11.9,12.3
http://192.168.8.17/eayun-ecsc/#/app,663,74,11,231,516,914,1,1594,0.00%,11.9,83.2
http://192.168.8.17/eayun-ecsc/#/app/overview,663,70,10,225,511,897,1,1966,0.00%,11.9,83.1
http://192.168.8.17/eayun-ecsc/views/cloudhost/main.html,662,28,9,17,211,387,0,1556,0.00%,11.9,3.1
http://192.168.8.17/eayun-ecsc/#/app/cloud,662,61,10,26,426,864,1,1571,0.00%,11.9,83.1
http://192.168.8.17/eayun-ecsc/#/app/cloud/cloudhost,661,67,10,25,450,955,1,1863,0.00%,11.8,82.3
http://192.168.8.17/eayun-ecsc/#/app/cloud/cloudhost/host,658,80,9,252,717,1015,1,1971,0.00%,11.9,82.8
http://192.168.8.17/eayun-ecsc/views/cloudhost/volume/main.html,658,40,9,19,235,409,1,4151,0.00%,11.9,6.9
http://192.168.8.17/eayun-ecsc/#/app/cloud/cloudhost/volume,658,64,9,210,448,848,1,1556,0.00%,11.9,82.8
http://192.168.8.17/eayun-ecsc/#/app/cloud/cloudhost/volume/volumeList,657,58,9,32,430,821,1,1605,0.00%,11.9,83.1
http://192.168.8.17/eayun-ecsc/views/cloudhost/image/imagemng.html,657,60,9,208,441,814,1,1585,0.00%,11.8,36.3
http://192.168.8.17/eayun-ecsc/views/directives/tablepage.html,4970,69,9,213,512,932,1,4873,0.00%,88.4,255.4
http://192.168.8.17/eayun-ecsc/#/app/cloud/cloudhost/imageList,656,73,9,241,660,848,1,1224,0.00%,11.9,83.0
http://192.168.8.17/eayun-ecsc/cloud/vm/getDatacenterProjectList.do,1277,38,18,24,29,625,5,1538,0.00%,22.6,50.5
http://192.168.8.17/eayun-ecsc/views/net/main.html,656,94,12,437,574,1123,0,1572,0.00%,11.9,19.5
http://192.168.8.17/eayun-ecsc/views/directives/select.html,2450,33,10,17,226,435,0,1610,0.00%,43.6,47.2
http://192.168.8.17/eayun-ecsc/#/app/net,654,80,10,239,648,970,1,1988,0.00%,11.8,82.5
http://192.168.8.17/eayun-ecsc/#/app/net/netbar,653,91,10,284,781,1175,1,1616,0.00%,11.6,81.3
http://192.168.8.17/eayun-ecsc/#/app/net/netbar/net,649,78,10,250,649,1013,1,1850,0.00%,11.6,81.1
http://192.168.8.17/eayun-ecsc/cloud/image/getImageList.do,646,35,19,26,32,1125,8,1554,0.00%,11.7,6.7
http://192.168.8.17/eayun-ecsc/views/net/route/routemain.html,645,47,12,206,239,1013,1,1507,0.00%,11.7,3.5
http://192.168.8.17/eayun-ecsc/#/app/net/netbar/route,645,81,11,243,529,1037,1,1536,0.00%,11.6,80.8
http://192.168.8.17/eayun-ecsc/#/app/net/netbar/route/routeList,1284,86,11,345,582,912,1,1996,0.00%,23.2,162.1
http://192.168.8.17/eayun-ecsc/views/net/route/routedetail.html,644,80,10,345,599,1089,1,1397,0.00%,11.8,56.7
http://192.168.8.17/eayun-ecsc/tag/getResourceTagForShowcase.do,644,25,18,23,25,219,5,1380,0.00%,11.8,2.3
http://192.168.8.17/eayun-ecsc/cloud/route/getRouteDetail.do,643,36,19,25,29,1061,8,1374,0.00%,11.6,4.0
http://192.168.8.17/eayun-ecsc/views/cloudhost/volume/volumedescription.html,642,55,12,228,258,1188,1,1558,0.00%,11.7,3.8
http://192.168.8.17/eayun-ecsc/cloud/subnetwork/getSubnetWorksByRouteId.do,641,29,19,25,29,50,9,1471,0.00%,11.6,6.6
http://192.168.8.17/eayun-ecsc/#/app/net/routeDatil/1509211142230/24595846024c4df0bdbfffd464877876/bc33e645-f24d-427b-8f4c-c6a844ed4457,640,108,13,428,757,1159,1,2074,0.00%,11.8,82.2
http://192.168.8.17/eayun-ecsc/views/net/loadbalance/loadmng.html,637,45,10,18,234,1193,1,1394,0.00%,11.5,8.4
