Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,KB/sec
http://192.168.8.17/eayun-ecsc/#/app/cloud/cloudhost,9370,18,4,12,15,500,1,4271,0.00%,5.3,36.8
http://192.168.8.17/eayun-ecsc/#/app/cloud/cloudhost/host,9370,18,4,12,14,467,1,4802,0.00%,5.3,36.8
http://192.168.8.17/eayun-ecsc/views/cloudhost/volume/main.html,9370,12,4,10,13,37,0,4337,0.00%,5.3,3.1
http://192.168.8.17/eayun-ecsc/#/app/cloud/cloudhost/volume,9370,18,4,12,15,463,1,4517,0.00%,5.3,36.8
http://192.168.8.17/eayun-ecsc/#/app/cloud/cloudhost/volume/volumeList,9370,16,4,11,14,245,1,4160,0.00%,5.3,36.8
http://192.168.8.17/eayun-ecsc/views/cloudhost/image/imagemng.html,9370,13,4,10,13,225,0,3269,0.00%,5.3,16.3
http://192.168.8.17/eayun-ecsc/views/directives/tablepage.html,74825,14,4,11,13,230,0,4571,0.00%,42.0,121.5
http://192.168.8.17/eayun-ecsc/#/app/cloud/cloudhost/imageList,9370,15,4,11,14,427,1,4046,0.00%,5.3,36.8
http://192.168.8.17/eayun-ecsc/cloud/vm/getDatacenterProjectList.do,18717,617,346,1551,2190,3713,5,82650,0.00%,10.1,22.4
http://192.168.8.17/eayun-ecsc/views/net/main.html,9365,19,4,11,14,623,0,4373,0.00%,5.3,8.7
http://192.168.8.17/eayun-ecsc/views/directives/select.html,37412,10,4,11,13,35,0,4162,0.00%,21.0,22.7
http://192.168.8.17/eayun-ecsc/#/app/net,9365,26,4,12,16,723,1,21079,0.01%,5.3,36.8
http://192.168.8.17/eayun-ecsc/#/app/net/netbar,9365,18,4,12,15,479,1,1659,0.00%,5.3,36.8
http://192.168.8.17/eayun-ecsc/#/app/net/netbar/net,9365,19,4,12,15,464,1,4462,0.00%,5.3,36.8
http://192.168.8.17/eayun-ecsc/cloud/image/getImageList.do,9363,667,354,1757,2361,3679,8,82788,0.00%,5.0,2.9
http://192.168.8.17/eayun-ecsc/views/net/route/routemain.html,9361,11,4,11,13,54,0,4261,0.00%,5.3,1.6
http://192.168.8.17/eayun-ecsc/#/app/net/netbar/route,9361,19,4,12,16,511,1,4527,0.00%,5.3,36.7
http://192.168.8.17/eayun-ecsc/#/app/net/netbar/route/routeList,18713,21,5,13,16,650,1,4666,0.00%,10.5,73.4
http://192.168.8.17/eayun-ecsc/views/net/route/routedetail.html,9361,19,4,11,14,503,1,4646,0.00%,5.3,25.4
http://192.168.8.17/eayun-ecsc/tag/getResourceTagForShowcase.do,9358,598,313,1549,2221,3548,5,82355,0.00%,5.0,1.0
http://192.168.8.17/eayun-ecsc/cloud/route/getRouteDetail.do,9356,526,272,1402,1951,3128,6,7058,0.00%,5.3,1.8
http://192.168.8.17/eayun-ecsc/views/cloudhost/volume/volumedescription.html,9356,14,5,11,14,216,0,4183,0.00%,5.3,1.7
http://192.168.8.17/eayun-ecsc/cloud/subnetwork/getSubnetWorksByRouteId.do,9353,492,261,1267,1846,3065,5,82441,0.00%,5.0,2.8
http://192.168.8.17/eayun-ecsc/#/app/net/routeDatil/1509211142230/24595846024c4df0bdbfffd464877876/bc33e645-f24d-427b-8f4c-c6a844ed4457,9352,27,6,13,18,861,1,4355,0.00%,5.3,36.7
http://192.168.8.17/eayun-ecsc/views/net/loadbalance/loadmng.html,9352,14,5,11,13,212,0,4561,0.00%,5.3,3.9
http://192.168.8.17/eayun-ecsc/#/app/net/netbar/loadbalance,9352,25,5,13,17,849,1,4693,0.00%,5.3,36.7
http://192.168.8.17/eayun-ecsc/#/app/net/netbar/loadbalance/poolList,9352,23,5,12,16,693,1,4112,0.00%,5.3,36.7
http://192.168.8.17/eayun-ecsc/views/net/loadbalance/member/membermng.html,9352,19,5,12,14,495,0,6262,0.00%,5.3,16.2
http://192.168.8.17/eayun-ecsc/#/app/net/netbar/loadbalance/member,9352,21,5,12,15,512,1,4543,0.00%,5.3,36.7
http://192.168.8.17/eayun-ecsc/views/net/loadbalance/healthmonitor/monitormng.html,9352,15,5,11,14,230,0,3264,0.00%,5.3,16.2
http://192.168.8.17/eayun-ecsc/#/app/net/netbar/loadbalance/healthmonitor,9352,17,5,12,15,459,1,1715,0.00%,5.3,36.7
http://192.168.8.17/eayun-ecsc/views/net/loadbalance/vip/vipmng.html,9352,13,5,11,13,224,0,1708,0.00%,5.3,18.6
http://192.168.8.17/eayun-ecsc/#/app/net/netbar/loadbalance/vip,9352,16,5,12,14,438,1,1928,0.00%,5.3,36.7
http://192.168.8.17/eayun-ecsc/views/net/floatip/floatmng.html,9352,12,4,11,13,40,0,2086,0.00%,5.3,10.7
http://192.168.8.17/eayun-ecsc/#/app/net/netbar/floatip,9352,16,5,12,14,434,1,4049,0.00%,5.3,36.7
http://192.168.8.17/eayun-ecsc/views/safety/safetymain.html,9350,17,5,12,14,612,0,1607,0.00%,5.3,8.1
http://192.168.8.17/eayun-ecsc/#/app/safety,9350,23,5,13,17,703,1,4385,0.00%,5.3,36.7
http://192.168.8.17/eayun-ecsc/#/app/safety/safetybar,9350,21,5,12,15,709,1,4584,0.00%,5.3,36.7
http://192.168.8.17/eayun-ecsc/#/app/safety/safetybar/firewall,9350,21,5,12,15,477,1,21108,0.01%,5.3,36.7
http://192.168.8.17/eayun-ecsc/#/app/safety/safetybar/firewall/fireWallList,9350,19,5,12,15,514,1,3038,0.00%,5.3,36.7
http://192.168.8.17/eayun-ecsc/views/safety/firewallpolicy/fwpolicymng.html,9350,14,5,11,13,225,0,4326,0.00%,5.3,17.2
http://192.168.8.17/eayun-ecsc/#/app/safety/safetybar/firewall/fwlPolicyList,9350,15,5,12,15,245,1,2188,0.00%,5.3,36.7
http://192.168.8.17/eayun-ecsc/views/safety/firewallrule/firewallrulemng.html,9350,12,5,11,13,210,0,3036,0.00%,5.3,16.5
http://192.168.8.17/eayun-ecsc/#/app/safety/safetybar/firewall/fireWallRuleList,9350,15,5,11,14,437,1,1593,0.00%,5.3,36.7
http://192.168.8.17/eayun-ecsc/#/app/safety/safetybar/group,9350,13,5,11,14,228,1,1551,0.00%,5.3,36.7
http://192.168.8.17/eayun-ecsc/#/app/safety/safetybar/group/list,9350,14,5,11,14,234,1,2428,0.00%,5.3,36.7
http://192.168.8.17/eayun-ecsc/views/monitor/monitormain.html,9350,9,4,10,12,20,0,1554,0.00%,5.3,1.4
http://192.168.8.17/eayun-ecsc/#/app/monitor,9350,14,4,11,14,420,1,1617,0.00%,5.3,36.7
http://192.168.8.17/eayun-ecsc/#/app/monitor/monitorbar,9350,14,4,11,14,233,1,3000,0.00%,5.3,36.7
http://192.168.8.17/eayun-ecsc/#/app/monitor/monitorbar/resourcemonitor,18697,13,4,11,13,227,1,4359,0.00%,10.5,73.4
http://192.168.8.17/eayun-ecsc/views/monitor/monitordetail.html,9350,8,4,10,12,19,0,3005,0.00%,5.3,4.8
http://192.168.8.17/eayun-ecsc/views/monitor/resourcemonitor/detailresmnt.html,9350,11,4,10,12,30,0,4271,0.00%,5.3,12.2
http://192.168.8.17/eayun-ecsc/views/monitor/resourcemonitor/imgresmnt.html,9350,8,4,10,12,19,0,1443,0.00%,5.3,9.7
http://192.168.8.17/eayun-ecsc/views/directives/datetimepicker.html,9350,7,3,10,12,19,0,4166,0.00%,5.3,3.9
http://192.168.8.17/eayun-ecsc/monitor/resourcemonitor/getVmdetailById.do,9350,626,394,1479,2061,3359,5,82196,0.00%,5.0,2.4
http://192.168.8.17/eayun-ecsc/views/monitor/resourcemonitor/monitorCPU.html,9349,12,4,10,13,39,0,21084,0.01%,5.3,2.1
http://192.168.8.17/eayun-ecsc/#/app/monitor/detail/resourceMonitor//resmntdetail/resmntimg/8a696ec1-828c-4fc8-86bc-a873bef32bc8,9349,19,4,12,15,506,1,3028,0.00%,5.3,36.7
http://192.168.8.17/eayun-ecsc/#/app/monitor/detail/resourceMonitor//resmntdetail/resmntimg/8a696ec1-828c-4fc8-86bc-a873bef32bc8/monitorcpu,9349,16,5,12,14,426,1,3219,0.00%,5.3,36.7
http://192.168.8.17/eayun-ecsc/cloud/vm/getProListByCustomer.do,9348,925,669,2044,2657,4100,18,82408,0.00%,5.0,4.3
http://192.168.8.17/eayun-ecsc/views/monitor/monitorbar.html,9347,15,3,10,13,473,0,3036,0.00%,5.3,7.8
http://192.168.8.17/eayun-ecsc/views/monitor/resourcemonitor/resmntmng.html,9347,15,4,11,14,438,1,4447,0.00%,5.3,30.0
http://192.168.8.17/eayun-ecsc/views/monitor/alarm/main.html,9347,8,3,10,12,20,0,3058,0.00%,5.3,3.5
http://192.168.8.17/eayun-ecsc/#/app/monitor/monitorbar/alarm,9347,13,4,11,13,236,1,3073,0.00%,5.3,36.7
http://192.168.8.17/eayun-ecsc/#/app/monitor/monitorbar/alarm/alarmList,9347,12,4,10,13,229,1,1667,0.00%,5.3,36.7
http://192.168.8.17/eayun-ecsc/views/auth/main.html,9347,7,3,9,12,17,0,1611,0.00%,5.3,5.6
http://192.168.8.17/eayun-ecsc/views/auth/user/usermng.html,9347,13,3,10,13,234,1,3024,0.00%,5.3,30.1
http://192.168.8.17/eayun-ecsc/#/app/auth,9347,11,3,10,13,214,1,4363,0.00%,5.3,36.7
http://192.168.8.17/eayun-ecsc/#/app/auth/customer,9347,12,3,10,13,222,1,4262,0.00%,5.3,36.7
http://192.168.8.17/eayun-ecsc/#/app/auth/user,9347,10,3,10,13,42,1,1590,0.00%,5.3,36.7
http://192.168.8.17/eayun-ecsc/views/business/main.html,9347,7,3,9,11,17,0,1602,0.00%,5.3,4.3
http://192.168.8.17/eayun-ecsc/#/app/business,9347,13,3,10,13,227,1,3091,0.00%,5.3,36.7
http://192.168.8.17/eayun-ecsc/#/app/business/tag,9347,9,3,10,12,44,1,1606,0.00%,5.3,36.7
http://192.168.8.17/eayun-ecsc/#/app/business/tag/tagGroupList,9347,10,3,10,12,22,1,3050,0.00%,5.3,36.7
http://192.168.8.17/eayun-ecsc/views/syssetup/sysmng.html,9347,8,3,9,11,18,0,3064,0.00%,5.3,12.7
http://192.168.8.17/eayun-ecsc/syssetup/checkCloudNumlByCus.do,9345,730,458,1728,2369,3617,4,7230,0.00%,5.3,.8
http://192.168.8.17/eayun-ecsc/syssetup/getModelListByCustomer.do,9340,648,343,1636,2268,3653,4,82755,0.01%,5.0,.7
http://192.168.8.17/eayun-ecsc/#/app/business/syssetup,9338,23,4,12,16,724,1,2491,0.00%,5.3,36.7
http://192.168.8.17/eayun-ecsc/views/count/main.html,9338,12,4,10,13,39,0,4328,0.00%,5.3,3.2
http://192.168.8.17/eayun-ecsc/#/app/count,9338,18,4,11,14,514,1,2069,0.00%,5.3,36.7
http://192.168.8.17/eayun-ecsc/#/app/count/count,9338,18,4,11,14,436,1,21065,0.01%,5.3,36.7
http://192.168.8.17/eayun-ecsc/statistics/getVmResources.do,9334,811,503,1890,2580,4175,14,82752,0.00%,5.0,9.2
http://192.168.8.17/eayun-ecsc/statistics/getVolumeResources.do,9330,640,350,1640,2325,3693,4,7333,0.00%,5.3,.8
http://192.168.8.17/eayun-ecsc/statistics/getnetResources.do,9329,605,324,1600,2203,3502,8,82782,0.00%,5.0,7.7
http://192.168.8.17/eayun-ecsc/views/work/main.html,9328,12,4,11,13,209,0,4390,0.00%,5.2,4.6
http://192.168.8.17/eayun-ecsc/#/app/work,9328,19,4,12,15,487,1,3061,0.00%,5.2,36.6
http://192.168.8.17/eayun-ecsc/#/app/work/workList/handle/null,9328,18,4,11,14,486,1,4270,0.00%,5.2,36.6
http://192.168.8.17/eayun-ecsc/views/message/main.html,9328,9,3,10,12,22,0,1586,0.00%,5.2,3.0
http://192.168.8.17/eayun-ecsc/#/app/message,9328,15,4,11,14,424,1,2494,0.00%,5.2,36.6
http://192.168.8.17/eayun-ecsc/#/app/message/message,9328,13,4,11,13,235,1,2234,0.00%,5.2,36.6
http://192.168.8.17/eayun-ecsc/views/message/detailmsg.html,9328,9,3,10,12,21,0,3024,0.00%,5.2,8.6
http://192.168.8.17/eayun-ecsc/template/modal/backdrop.html,9328,9,3,10,12,24,0,4510,0.00%,5.2,2.0
http://192.168.8.17/eayun-ecsc/views/directives/dialog.html,9328,6,3,9,11,18,0,1551,0.00%,5.2,4.5
http://192.168.8.17/eayun-ecsc/template/modal/window.html,9328,10,3,9,12,20,0,21090,0.01%,5.2,3.1
http://192.168.8.17/eayun-ecsc/sys/news/getNewsList.do,9327,892,463,1980,2729,4349,16,134556,0.00%,4.9,176.6
http://192.168.8.17/eayun-ecsc/views/log/main.html,9316,9,3,9,12,22,0,4056,0.00%,5.2,3.3
http://192.168.8.17/eayun-ecsc/#/app/log,9316,16,3,11,14,448,1,3066,0.00%,5.2,36.6
http://192.168.8.17/eayun-ecsc/#/app/log/log,9316,13,3,10,13,231,1,3027,0.00%,5.2,36.6
http://192.168.8.17/eayun-ecsc/sys/log/getLogList.do,9276,4654,4377,7017,7806,9785,485,83789,0.00%,5.0,12.7
http://192.168.8.17/eayun-ecsc/views/directives/ellipsispop.html,9272,8,2,9,11,19,0,7296,0.00%,5.2,1.6
змЬх,1206252,175,5,414,1014,3360,0,134556,0.00%,629.2,2697.9
