Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,KB/sec
http://192.168.8.17/eayun-ecsc,1450,133,18,411,802,1397,2,4237,0.00%,12.0,85.0
http://192.168.8.17/eayun-ecsc/#/sys/login,1449,165,14,565,902,1594,1,3012,0.00%,12.0,83.8
http://192.168.8.17/eayun-ecsc/sys/login/login.do,1448,659,137,2125,4872,6428,50,7697,0.00%,12.1,5.4
http://192.168.8.17/eayun-ecsc/views/main.html,1444,115,12,446,821,1339,1,4693,0.00%,12.0,82.9
http://192.168.8.17/eayun-ecsc/sys/power/getRoutesByRole.do,1441,438,21,1537,3882,5023,9,6198,0.00%,11.9,16.1
http://192.168.8.17/eayun-ecsc/monitor/alarm/getUnhandledAlarmMsgNumberByCusId.do,1439,113,20,203,679,1548,6,4568,0.00%,12.5,1.9
http://192.168.8.17/eayun-ecsc/sys/news/unreadCount.do,1439,79,19,129,401,1294,6,1556,0.00%,12.6,2.0
http://192.168.8.17/eayun-ecsc/sys/news/getUnreadList.do,2697,107,21,255,676,1390,7,3053,0.00%,23.8,305.3
http://192.168.8.17/eayun-ecsc/sys/work/unHandleWorkCount.do,1436,71,20,89,198,1380,8,3016,0.00%,12.8,1.9
http://192.168.8.17/eayun-ecsc/sys/work/unHandleWorkNum.do,1436,73,20,76,202,1421,8,3022,0.00%,12.8,5.9
http://192.168.8.17/eayun-ecsc/sys/notice/getNowTime.do,1435,67,14,28,244,1377,2,3101,0.00%,12.7,2.2
http://192.168.8.17/eayun-ecsc/views/work/tooltip.html,1434,69,12,214,301,1342,0,3020,0.00%,12.7,13.2
http://192.168.8.17/eayun-ecsc/#/app,1433,173,12,722,1005,1616,1,4730,0.00%,12.7,88.8
http://192.168.8.17/eayun-ecsc/#/app/overview,1428,139,12,491,848,1434,1,6323,0.00%,12.7,88.7
http://192.168.8.17/eayun-ecsc/views/cloudhost/main.html,1424,65,11,209,314,1296,0,3078,0.00%,12.7,3.3
http://192.168.8.17/eayun-ecsc/#/app/cloud,1423,129,11,478,850,1490,1,3000,0.00%,12.7,88.5
http://192.168.8.17/eayun-ecsc/#/app/cloud/cloudhost,1421,127,11,455,856,1478,1,4632,0.00%,12.6,87.9
http://192.168.8.17/eayun-ecsc/#/app/cloud/cloudhost/host,1417,118,11,444,848,1543,1,3232,0.00%,12.6,88.1
http://192.168.8.17/eayun-ecsc/views/cloudhost/volume/main.html,1415,62,10,31,265,1346,0,4483,0.00%,12.6,7.4
http://192.168.8.17/eayun-ecsc/#/app/cloud/cloudhost/volume,1414,125,11,508,855,1327,1,3002,0.00%,12.6,88.1
http://192.168.8.17/eayun-ecsc/#/app/cloud/cloudhost/volume/volumeList,1413,116,11,450,830,1330,1,3003,0.00%,12.5,87.6
http://192.168.8.17/eayun-ecsc/views/cloudhost/image/imagemng.html,1412,127,10,469,832,1397,1,6203,0.00%,12.3,37.8
http://192.168.8.17/eayun-ecsc/views/directives/tablepage.html,10885,117,10,453,829,1374,1,10640,0.00%,96.2,277.9
http://192.168.8.17/eayun-ecsc/#/app/cloud/cloudhost/imageList,1405,115,10,434,837,1458,1,3576,0.00%,12.5,87.1
http://192.168.8.17/eayun-ecsc/cloud/vm/getDatacenterProjectList.do,2759,53,20,28,40,1215,6,3040,0.00%,24.4,54.5
