Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,KB/sec
http://192.168.8.17/eayun-ecsc/views/net/loadbalance/vip/vipmng.html,1832,30,7,13,18,846,1,4782,0.00%,6.3,22.3
http://192.168.8.17/eayun-ecsc/#/app/net/netbar/loadbalance/vip,1832,46,7,17,234,939,1,3110,0.00%,6.3,44.0
http://192.168.8.17/eayun-ecsc/views/net/floatip/floatmng.html,1832,22,6,12,16,632,1,4298,0.00%,6.3,12.9
http://192.168.8.17/eayun-ecsc/#/app/net/netbar/floatip,1832,46,6,17,233,890,1,5223,0.00%,6.3,44.0
http://192.168.8.17/eayun-ecsc/views/safety/safetymain.html,1830,48,7,15,216,1037,1,3106,0.00%,6.3,9.7
http://192.168.8.17/eayun-ecsc/#/app/safety,1830,55,7,31,311,948,1,3010,0.00%,6.3,44.0
http://192.168.8.17/eayun-ecsc/#/app/safety/safetybar,1830,37,7,17,222,870,1,5969,0.00%,6.3,44.0
http://192.168.8.17/eayun-ecsc/#/app/safety/safetybar/firewall,1830,32,7,16,31,721,1,2108,0.00%,6.3,44.0
http://192.168.8.17/eayun-ecsc/#/app/safety/safetybar/firewall/fireWallList,1830,35,7,16,224,886,1,1984,0.00%,6.3,44.0
http://192.168.8.17/eayun-ecsc/views/safety/firewallpolicy/fwpolicymng.html,1830,26,7,12,17,711,1,3081,0.00%,6.3,20.7
http://192.168.8.17/eayun-ecsc/#/app/safety/safetybar/firewall/fwlPolicyList,1830,34,7,16,223,867,1,1924,0.00%,6.3,44.0
http://192.168.8.17/eayun-ecsc/views/safety/firewallrule/firewallrulemng.html,1830,27,6,12,16,845,1,3538,0.00%,6.3,19.9
http://192.168.8.17/eayun-ecsc/#/app/safety/safetybar/firewall/fireWallRuleList,1830,38,7,16,224,844,1,3211,0.00%,6.3,44.1
http://192.168.8.17/eayun-ecsc/#/app/safety/safetybar/group,1830,30,6,15,35,849,1,1729,0.00%,6.3,44.1
http://192.168.8.17/eayun-ecsc/#/app/safety/safetybar/group/list,1830,26,7,14,20,679,1,1682,0.00%,6.3,44.1
http://192.168.8.17/eayun-ecsc/views/monitor/monitormain.html,1830,10,6,11,14,216,1,1232,0.00%,6.3,1.7
http://192.168.8.17/eayun-ecsc/#/app/monitor,1830,34,6,15,38,875,1,2432,0.00%,6.3,44.1
http://192.168.8.17/eayun-ecsc/#/app/monitor/monitorbar,1830,27,6,14,19,695,1,3010,0.00%,6.3,44.1
http://192.168.8.17/eayun-ecsc/#/app/monitor/monitorbar/resourcemonitor,3643,32,6,14,218,836,1,3491,0.00%,12.5,87.7
http://192.168.8.17/eayun-ecsc/views/monitor/monitordetail.html,1830,12,5,10,13,25,0,4041,0.00%,6.3,5.8
http://192.168.8.17/eayun-ecsc/views/monitor/resourcemonitor/detailresmnt.html,1830,25,5,12,16,642,1,2999,0.00%,6.3,14.7
http://192.168.8.17/eayun-ecsc/views/monitor/resourcemonitor/imgresmnt.html,1830,20,5,11,15,629,1,1470,0.00%,6.3,11.7
