Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,KB/sec
http://192.168.8.17/eayun-ecsc,14479,7,3,5,7,24,1,3673,0.00%,3.4,24.4
http://192.168.8.17/eayun-ecsc/#/sys/login,14479,3,2,3,4,11,1,3660,0.00%,3.4,24.1
http://192.168.8.17/eayun-ecsc/sys/login/login.do,14479,1642,1338,3072,3832,5864,92,9838,0.00%,3.4,1.5
http://192.168.8.17/eayun-ecsc/views/main.html,14476,2,2,3,4,9,1,896,0.00%,3.4,23.7
http://192.168.8.17/eayun-ecsc/sys/power/getRoutesByRole.do,14476,1514,1241,2841,3501,5320,6,8959,0.00%,3.4,4.7
http://192.168.8.17/eayun-ecsc/monitor/alarm/getUnhandledAlarmMsgNumberByCusId.do,14469,1220,974,2380,3005,4634,4,8615,0.00%,3.4,.5
http://192.168.8.17/eayun-ecsc/sys/news/unreadCount.do,14458,1258,1018,2449,3061,4829,4,8593,0.00%,3.4,.5
http://192.168.8.17/eayun-ecsc/sys/news/getUnreadList.do,14456,1191,946,2372,2998,4343,7,8023,0.00%,3.4,44.1
http://192.168.8.17/eayun-ecsc/sys/work/unHandleWorkCount.do,14446,1157,924,2278,2921,4345,4,8082,0.00%,3.4,.5
http://192.168.8.17/eayun-ecsc/sys/work/unHandleWorkNum.do,14446,1133,891,2241,2831,4379,5,8085,0.00%,3.4,1.6
http://192.168.8.17/eayun-ecsc/sys/notice/getNowTime.do,14443,3,2,5,8,13,1,1360,0.00%,3.4,.6
http://192.168.8.17/eayun-ecsc/views/work/tooltip.html,14443,3,1,3,6,10,0,4349,0.00%,3.4,3.6
http://192.168.8.17/eayun-ecsc/#/app,14443,5,2,4,7,13,1,4132,0.00%,3.4,24.0
http://192.168.8.17/eayun-ecsc/#/app/overview,14443,3,2,4,7,12,1,1399,0.00%,3.4,24.0
http://192.168.8.17/eayun-ecsc/views/cloudhost/main.html,14443,2,1,3,6,10,0,1555,0.00%,3.4,.9
http://192.168.8.17/eayun-ecsc/#/app/cloud,14443,4,2,4,7,11,1,3577,0.00%,3.4,24.0
http://192.168.8.17/eayun-ecsc/#/app/cloud/cloudhost,14443,3,2,4,7,10,1,2461,0.00%,3.4,24.0
http://192.168.8.17/eayun-ecsc/#/app/cloud/cloudhost/host,14443,3,2,4,7,11,1,886,0.00%,3.4,24.0
http://192.168.8.17/eayun-ecsc/views/cloudhost/volume/main.html,14443,1,1,4,6,10,0,1416,0.00%,3.4,2.0
http://192.168.8.17/eayun-ecsc/#/app/cloud/cloudhost/volume,14443,3,2,4,7,11,1,1402,0.00%,3.4,24.0
http://192.168.8.17/eayun-ecsc/#/app/cloud/cloudhost/volume/volumeList,14443,3,2,4,7,10,1,919,0.00%,3.4,24.0
http://192.168.8.17/eayun-ecsc/views/cloudhost/image/imagemng.html,14443,2,1,4,6,10,0,1692,0.00%,3.4,10.6
http://192.168.8.17/eayun-ecsc/views/directives/tablepage.html,115409,2,1,4,7,10,0,3004,0.00%,27.5,79.5
http://192.168.8.17/eayun-ecsc/#/app/cloud/cloudhost/imageList,14443,3,2,4,6,10,1,1469,0.00%,3.4,24.0
http://192.168.8.17/eayun-ecsc/cloud/vm/getDatacenterProjectList.do,28869,1103,870,2184,2799,4151,6,8489,0.00%,6.9,15.3
http://192.168.8.17/eayun-ecsc/views/net/main.html,14443,2,1,4,6,10,0,826,0.00%,3.4,5.7
http://192.168.8.17/eayun-ecsc/views/directives/select.html,57705,1,1,3,6,10,0,1400,0.00%,13.8,14.9
http://192.168.8.17/eayun-ecsc/#/app/net,14443,4,2,4,7,11,1,3664,0.00%,3.4,24.0
http://192.168.8.17/eayun-ecsc/#/app/net/netbar,14443,3,2,4,7,10,1,1580,0.00%,3.4,24.0
